clip_id,split,event_type,seed,center_frame,a_frame,b_frame,residual,boundary,flow_disagreement,track_toggle,ghost,is_true_event,candidate_score,selected,smooth_score,event_score,delta_event,accepted,matched_lifespan_delta,matched_lifespan_accepted,matched_lifespan_identity_reconnected,no_identity_delta,no_identity_accepted,no_identity_reconnected,unnormalized_delta,unnormalized_accepted,no_hysteresis_accepted,identity_reconnected
calibration_hide_reveal_02_004,calibration,hide_reveal,2068,14,10,18,0.8089891468649358,0.7765621526952137,0.7197865608557104,0.8541181954478307,0.6997276702667435,True,0.78114154317742,True,0.6386901406887671,0.07082471334345221,-0.5678654273453149,True,-0.21786542734531494,True,False,-0.21786542734531494,True,False,-341.8995880961418,True,True,True
calibration_hide_reveal_02_005,calibration,hide_reveal,2085,14,10,18,0.8227016715740494,0.719456682639132,0.6828665864400236,0.8684855205863875,0.7697402744115304,True,0.7727840373997306,True,0.6366938527990746,0.0709279434623872,-0.5657659093366875,True,-0.2157659093366874,True,False,-0.2157659093366874,True,False,-337.9380516886711,True,True,True
calibration_hide_reveal_02_006,calibration,hide_reveal,2102,14,10,18,0.7073799389254385,0.7783713908600015,0.7405430796522698,0.9140333565742673,0.6775388734609372,True,0.7701070070377611,True,0.6392040219320495,0.07095461230017175,-0.5682494096318778,True,-0.21824940963187778,True,False,-0.21824940963187778,True,False,-342.0943808436394,True,True,True
calibration_hide_reveal_02_007,calibration,hide_reveal,2119,14,10,18,0.8842129185384726,0.737701310931715,0.6773740937027134,0.7901673344437631,0.7041649006343194,True,0.7694033330602742,True,0.636745382394718,0.07070794380030414,-0.5660374385944139,True,-0.21603743859441382,True,False,-0.21603743859441382,True,False,-341.5790762782097,True,True,True
calibration_boundary_occlusion_02_000,calibration,boundary_occlusion,2101,14,10,18,0.8568650808795447,0.9324011217978447,0.6597153076189002,0.8344149702494028,0.7661168308434988,True,0.822754289327358,True,0.6364534188389062,0.07067284047579134,-0.5657805783631148,True,-0.2157805783631149,True,False,-0.2157805783631149,True,False,-342.36276577711106,True,True,True
calibration_boundary_occlusion_02_001,calibration,boundary_occlusion,2118,14,10,18,0.810968053606065,0.7541651979192453,0.6771526931368832,0.841894592465823,0.7854811976986451,True,0.7736408897717333,True,0.6378240050174502,0.07073829120053947,-0.5670857138169108,True,-0.21708571381691066,True,False,-0.21708571381691066,True,False,-342.046663749218,True,True,True
calibration_boundary_occlusion_02_002,calibration,boundary_occlusion,2135,14,10,18,0.8271430432845029,0.8240235846986617,0.7241550823609416,0.8855231377478286,0.8244867542850035,True,0.8171759764460456,True,0.6382309820407565,0.07057092052171468,-0.5676600615190418,True,-0.2176600615190418,True,False,-0.2176600615190418,True,False,-343.5878834605217,True,True,True
calibration_boundary_occlusion_02_003,calibration,boundary_occlusion,2152,14,10,18,0.7904721898683386,0.7321605629018693,0.6453952912160631,0.8284696905852684,0.7842472385126358,True,0.7538559084040819,True,0.6387632780247978,0.070758490115451,-0.5680047879093468,True,-0.2180047879093468,True,False,-0.2180047879093468,True,False,-340.4052719950676,True,True,True
calibration_boundary_occlusion_02_004,calibration,boundary_occlusion,2169,14,10,18,0.7644168632551721,0.7206830521534822,0.6083883074695028,0.9030734531465276,0.7224113589158576,True,0.7458084668669555,True,0.638817322136247,0.07047289092073235,-0.5683444312155146,True,-0.21834443121551472,True,False,-0.21834443121551472,True,False,-343.87916420698167,True,True,True
calibration_boundary_occlusion_02_005,calibration,boundary_occlusion,2186,14,10,18,0.8351428283058252,0.8268950705412037,0.6924490677148524,0.8325077368045577,0.7593203741475646,True,0.7964328730303958,True,0.63841979311389,0.07076068754858784,-0.5676591055653021,True,-0.21765910556530216,True,False,-0.21765910556530216,True,False,-341.09100769758226,True,True,True
calibration_boundary_occlusion_02_006,calibration,boundary_occlusion,2203,14,10,18,0.8647810083857583,0.7233024460142339,0.7043664622502925,0.8475349946503786,0.7307948194337198,True,0.7804806369235042,True,0.6382951406967297,0.07073855711677882,-0.5675565835799509,True,-0.21755658357995092,True,False,-0.21755658357995092,True,False,-342.90538452863694,True,True,True
calibration_boundary_occlusion_02_007,calibration,boundary_occlusion,2220,14,10,18,0.8218489002070859,0.8026680706629514,0.7262307087608811,0.9281876512610234,0.7383491641511283,True,0.8108478311370031,True,0.6372500060541029,0.0703664357884719,-0.566883570265631,True,-0.21688357026563104,True,False,-0.21688357026563104,True,False,-344.0092053294182,True,True,True
calibration_identity_confuser_02_000,calibration,identity_confuser,2202,14,10,18,0.8618092051604832,0.8124517548569272,0.675289324517724,0.8074525510574257,0.7033318022787576,True,0.7854467953472584,True,0.6355093782323655,0.0706634456939921,-0.5648459325383735,True,-0.2148459325383734,True,False,-0.2148459325383734,True,False,-340.92744969129564,True,True,True
calibration_identity_confuser_02_001,calibration,identity_confuser,2219,14,10,18,0.8220555332479935,0.71452626803665,0.6400285004923534,0.9084368310473102,0.7332474729558279,True,0.7671632639246764,True,0.6364388761926272,0.07079171336520682,-0.5656471628274203,True,-0.21564716282742039,True,False,-0.21564716282742039,True,False,-340.82062767744065,True,True,True
calibration_identity_confuser_02_002,calibration,identity_confuser,2236,14,10,18,0.7789461409399753,0.7207183182784664,0.7379267060289723,0.8451641082106823,0.7359045943525382,True,0.7651247370877952,True,0.6371100156865276,0.0707804754310497,-0.5663295402554779,True,-0.2163295402554779,True,False,-0.2163295402554779,True,False,-341.94069813489915,True,True,True
calibration_identity_confuser_02_003,calibration,identity_confuser,2253,14,10,18,0.8379580124257053,0.8159167658245006,0.6615141839303929,0.8268131189804189,0.6907015936637233,True,0.7802043145110861,True,0.6366102877792408,0.07086761566409358,-0.5657426721151472,True,-0.21574267211514728,True,False,-0.21574267211514728,True,False,-340.9387726664543,True,True,True
calibration_identity_confuser_02_004,calibration,identity_confuser,2270,14,10,18,0.7233508704628253,0.7284523381035122,0.6949376058953702,0.9039573302564411,0.7035004402256289,True,0.7530798333945096,True,0.6388543982355124,0.07080596935159647,-0.5680484288839159,True,-0.21804842888391593,True,False,-0.21804842888391593,True,False,-341.01410912275315,True,True,True
calibration_identity_confuser_02_005,calibration,identity_confuser,2287,14,10,18,0.8395339693013185,0.7942950503700119,0.7022193361969095,0.9238533319488879,0.6479725332350355,True,0.7984690418704955,True,0.6359924713966713,0.0710887942915526,-0.5649036771051187,True,-0.21490367710511868,True,False,-0.21490367710511868,True,False,-335.5082363963127,True,True,True
calibration_identity_confuser_02_006,calibration,identity_confuser,2304,14,10,18,0.848243888880664,0.7779590101653385,0.7419810788008177,0.8896789760438181,0.7132011251816014,True,0.8042028482485881,True,0.636039853308072,0.07076466046970509,-0.5652751928383669,True,-0.21527519283836694,True,False,-0.21527519283836694,True,False,-340.3605008006096,True,True,True
calibration_identity_confuser_02_007,calibration,identity_confuser,2321,14,10,18,0.8265589400281796,0.757583645061987,0.6742727174206296,0.884486043016091,0.6503690139487571,True,0.7728242997547615,True,0.640108454311622,0.0708434043717578,-0.5692650499398642,True,-0.2192650499398643,True,False,-0.2192650499398643,True,False,-342.5069031596184,True,True,True
calibration_normal_motion_02_000,calibration,normal_motion,2303,14,10,18,0.18792444545032794,0.14942402128951662,0.20899798191510238,0.2166414541057911,0.2696245516282343,False,0.19642745905196324,False,0.0,0.3912346963162426,0.3912346963162426,False,0.1712346963162426,False,False,0.1712346963162426,False,False,137.76425917863847,False,False,False
calibration_normal_motion_02_001,calibration,normal_motion,2320,14,10,18,0.2592204901690116,0.1304898189607367,0.23705715116428558,0.17494055901740754,0.18605998173154584,False,0.1984331174919303,False,0.0,0.39222690833928725,0.39222690833928725,False,0.17222690833928728,False,False,0.17222690833928728,False,False,139.77477248430253,False,False,False
calibration_normal_motion_02_002,calibration,normal_motion,2337,14,10,18,0.37862102989173696,0.12668818334121817,0.22944700245875904,0.1065992650664937,0.24383498193773642,False,0.21792005500706296,False,0.0,0.39395382424595565,0.39395382424595565,False,0.17395382424595568,False,False,0.17395382424595568,False,False,140.1997145009041,False,False,False
calibration_normal_motion_02_003,calibration,normal_motion,2354,14,10,18,0.3033990640806219,0.21299700632387342,0.19399752184529237,0.11952667844239115,0.19288284438132008,False,0.21109214209679256,False,0.0,0.39448169726797494,0.39448169726797494,False,0.17448169726797497,False,False,0.17448169726797497,False,False,141.76456435441972,False,False,False
calibration_normal_motion_02_004,calibration,normal_motion,2371,14,10,18,0.19049585561192714,0.11235257251663361,0.1770211789353714,0.09134559186290289,0.12765928774576435,False,0.14215138996637147,False,0.0,0.39374235254072815,0.39374235254072815,False,0.17374235254072817,False,False,0.17374235254072817,False,False,140.28318007707597,False,False,False
calibration_normal_motion_02_005,calibration,normal_motion,2388,14,10,18,0.2599981891410178,0.14120526976262188,0.22799840390426826,0.13270097528573577,0.18427291500136556,False,0.1908680320640473,False,0.0,0.3931178905952344,0.3931178905952344,False,0.17311789059523439,False,False,0.17311789059523439,False,False,139.85739882707597,False,False,False
calibration_normal_motion_02_006,calibration,normal_motion,2405,14,10,18,0.2086221655930513,0.12723342464060938,0.11733123335360628,0.11836688462355818,0.18834648399206663,False,0.14993816955305472,False,0.0,0.3951776286286843,0.3951776286286843,False,0.1751776286286843,False,False,0.1751776286286843,False,False,142.3908766102791,False,False,False
calibration_normal_motion_02_007,calibration,normal_motion,2422,14,10,18,0.24564523231558227,0.14955643549706094,0.20818207976770178,0.15363620777183118,0.12582575161971493,False,0.1837466496230389,False,0.0,0.3931678729157289,0.3931678729157289,False,0.1731678729157289,False,False,0.1731678729157289,False,False,140.60004409074784,False,False,False
calibration_distractor_motion_02_000,calibration,distractor_motion,2404,14,10,18,0.38238486523386594,0.34346189756405243,0.4678619373521293,0.19704520210097826,0.41724731901960105,False,0.35616785049206123,False,0.0,0.3937814069410945,0.3937814069410945,False,0.1737814069410945,False,False,0.1737814069410945,False,False,142.0432203602791,False,False,False
calibration_distractor_motion_02_001,calibration,distractor_motion,2421,14,10,18,0.4070084903942501,0.32226146517615345,0.517336490833222,0.1115785541389546,0.3038235259295231,False,0.3384828504799885,False,0.0,0.3977398168563558,0.3977398168563558,False,0.17773981685635581,False,False,0.17773981685635581,False,False,145.06996901750566,False,False,False
calibration_distractor_motion_02_002,calibration,distractor_motion,2438,14,10,18,0.4364899045864947,0.4381957156955273,0.5032472590390972,0.2347876631156367,0.33772468633603303,False,0.4000508581350556,False,0.0,0.39349546318062995,0.39349546318062995,False,0.17349546318062997,False,False,0.17349546318062997,False,False,140.89109023332597,False,False,False
calibration_distractor_motion_02_003,calibration,distractor_motion,2455,14,10,18,0.4296951631687227,0.42211395840248533,0.4475351151663433,0.2881659820843437,0.377736198757371,False,0.3978661197186766,False,0.0,0.394820397546139,0.394820397546139,False,0.17482039754613904,False,False,0.17482039754613904,False,False,142.98810561418534,False,False,False
calibration_distractor_motion_02_004,calibration,distractor_motion,2472,14,10,18,0.38974311833601594,0.3668818487085626,0.4732453937047981,0.09906898502147048,0.3135976469598565,False,0.33497888220238403,False,0.0,0.39441915737348654,0.39441915737348654,False,0.17441915737348654,False,False,0.17441915737348654,False,False,142.03185256242753,False,False,False
calibration_distractor_motion_02_005,calibration,distractor_motion,2489,14,10,18,0.4668202379942743,0.3363661114200145,0.4394973223330098,0.20687268584490043,0.39461650899749634,False,0.3695322398889039,False,0.0,0.3957025355492592,0.3957025355492592,False,0.17570253554925921,False,False,0.17570253554925921,False,False,143.73288710832597,False,False,False
calibration_distractor_motion_02_006,calibration,distractor_motion,2506,14,10,18,0.4127761344974671,0.4023004211708927,0.434032693758445,0.1306885620586437,0.38354336172754494,False,0.3550677262532622,False,0.0,0.3935805906638212,0.3935805906638212,False,0.1735805906638212,False,False,0.1735805906638212,False,False,141.5659254384041,False,False,False
calibration_distractor_motion_02_007,calibration,distractor_motion,2523,14,10,18,0.45019543761288316,0.36075874050005385,0.4194173285763398,0.23532841826644801,0.3749159803254579,False,0.37117929192933763,False,0.0,0.39482504844023,0.39482504844023,False,0.17482504844023,False,False,0.17482504844023,False,False,141.84201796770097,False,False,False
heldout_hide_reveal_03_000,heldout,hide_reveal,3000,14,10,18,0.8481324715618135,0.7682470109177808,0.7315355563186745,0.8415494453513168,0.7744125919802495,True,0.7961531301519217,True,0.6365391532029541,0.07087191216914569,-0.5656672410338084,True,-0.2156672410338084,True,False,-0.2156672410338084,True,False,-340.2948498606682,True,True,True
heldout_hide_reveal_03_001,heldout,hide_reveal,3017,14,10,18,0.7634833479126003,0.7636554748832244,0.707285802544594,0.8869570618321329,0.6852327505870893,True,0.7691565536330104,True,0.636811134799159,0.07100910922774918,-0.5658020255714098,True,-0.21580202557140976,True,False,-0.21580202557140976,True,False,-339.63498257398606,True,True,True
heldout_hide_reveal_03_002,heldout,hide_reveal,3034,14,10,18,0.8198439145618827,0.7286173456226905,0.7376701168779244,0.8988832884178203,0.7523433901512253,True,0.7896603351204148,True,0.6379493827866418,0.07082709420852717,-0.5671222885781146,True,-0.2171222885781146,True,False,-0.2171222885781146,True,False,-343.75240753889085,True,True,True
heldout_hide_reveal_03_003,heldout,hide_reveal,3051,14,10,18,0.8008960507013774,0.7970330465028174,0.6455807589917176,0.8357313016805052,0.6377580042495256,True,0.7595204868604458,True,0.6400277512078418,0.07043554618598778,-0.569592205021854,True,-0.21959220502185411,True,False,-0.21959220502185411,True,False,-344.583715903759,True,True,True
heldout_hide_reveal_03_004,heldout,hide_reveal,3068,14,10,18,0.8440222770405463,0.778322817037133,0.7189389670414855,0.8115063479913547,0.7112164466245235,True,0.7827969811884403,True,0.6361505751274045,0.07075295656527043,-0.565397618562134,True,-0.21539761856213407,True,False,-0.21539761856213407,True,False,-340.51194142103196,True,True,True
heldout_hide_reveal_03_005,heldout,hide_reveal,3085,14,10,18,0.8204220273957261,0.7595069910398153,0.6922121341370238,0.8205719466285902,0.790831329586674,True,0.7766222037206757,True,0.6363406330248684,0.07083931404275548,-0.565501318982113,True,-0.21550131898211303,True,False,-0.21550131898211303,True,False,-340.36507748365403,True,True,True
heldout_hide_reveal_03_006,heldout,hide_reveal,3102,14,10,18,0.8817067737018155,0.8260243886205055,0.7536168713094421,0.9064219560728657,0.7061753705141043,True,0.8295580931084523,True,0.6374471257692347,0.07079347760443357,-0.5666536481648011,True,-0.2166536481648011,True,False,-0.2166536481648011,True,False,-340.4078879237175,True,True,True
heldout_hide_reveal_03_007,heldout,hide_reveal,3119,14,10,18,0.8359313450251261,0.769529559248217,0.6335688929699131,0.9252140348829168,0.7908494891918143,True,0.7922067605580834,True,0.6373464102492147,0.07070666365665554,-0.5666397465925591,True,-0.21663974659255916,True,False,-0.21663974659255916,True,False,-342.0484537959099,True,True,True
heldout_boundary_occlusion_03_000,heldout,boundary_occlusion,3101,14,10,18,0.8350316382276136,0.8337910262238736,0.6719205006132417,0.8444113467659721,0.7262467718263816,True,0.7930967127713527,True,0.6370284153202957,0.07069464008373716,-0.5663337752365586,True,-0.2163337752365586,True,False,-0.2163337752365586,True,False,-340.5660719752312,True,True,True
heldout_boundary_occlusion_03_001,heldout,boundary_occlusion,3118,14,10,18,0.8272392552026815,0.71732349031216,0.5905488302640793,0.9261071927594191,0.7390367784322968,True,0.7633755688266398,True,0.6356801226056283,0.07059186686551518,-0.5650882557401131,True,-0.21508825574011325,True,False,-0.21508825574011325,True,False,-342.32708595991136,True,True,True
heldout_boundary_occlusion_03_002,heldout,boundary_occlusion,3135,14,10,18,0.796603120342626,0.8562191238583341,0.7421631072504026,0.8133920313545897,0.7435166966887841,True,0.7986682584401168,True,0.6371614210183796,0.07073244668362198,-0.5664289743347576,True,-0.2164289743347576,True,False,-0.2164289743347576,True,False,-339.5791764140129,True,True,True
heldout_boundary_occlusion_03_003,heldout,boundary_occlusion,3152,14,10,18,0.9069760399775381,0.7940817439594653,0.725448151740285,0.8082991913858802,0.7074471489181747,True,0.8027586295013014,True,0.635483880947744,0.07081798511214471,-0.5646658958355992,True,-0.2146658958355993,True,False,-0.2146658958355993,True,False,-338.7838826060295,True,True,True
heldout_boundary_occlusion_03_004,heldout,boundary_occlusion,3169,14,10,18,0.7737779332038651,0.7307589008493027,0.7124695856559532,0.8262810380771063,0.7185286207264002,True,0.7557371953325438,True,0.6365824116895866,0.07080677349142128,-0.5657756381981653,True,-0.2157756381981653,True,False,-0.2157756381981653,True,False,-342.0812144160271,True,True,True
heldout_boundary_occlusion_03_005,heldout,boundary_occlusion,3186,14,10,18,0.7327619334245777,0.7409030750289332,0.8016837345382974,0.856850717865526,0.6492951356751734,True,0.7650526561616597,True,0.637777216388572,0.07092071914027619,-0.5668564972482958,True,-0.2168564972482958,True,False,-0.2168564972482958,True,False,-340.6575951457024,True,True,True
heldout_boundary_occlusion_03_006,heldout,boundary_occlusion,3203,14,10,18,0.8657742338876865,0.8269577491345665,0.6643396900362669,0.8866736106020883,0.8028602670381341,True,0.8136716825870478,True,0.6377292692842188,0.07084622611304406,-0.5668830431711748,True,-0.21688304317117477,True,False,-0.21688304317117477,True,False,-339.860703933239,True,True,True
heldout_boundary_occlusion_03_007,heldout,boundary_occlusion,3220,14,10,18,0.8748361632582927,0.8548498705649055,0.6880802650537786,0.7987872305147957,0.7125009711769026,True,0.8010451046872047,True,0.6411715536294298,0.07069874097194867,-0.5704728126574812,True,-0.2204728126574812,True,False,-0.2204728126574812,True,False,-343.1484894633293,True,True,True
heldout_identity_confuser_03_000,heldout,identity_confuser,3202,14,10,18,0.784374192899,0.8322111961495583,0.734392498149457,0.8980783778415795,0.7290989590927351,True,0.8035504183696205,True,0.6389540644389335,0.07076018577148016,-0.5681938786674534,True,-0.21819387866745335,True,False,-0.21819387866745335,True,False,-342.3039116740227,True,True,True
heldout_identity_confuser_03_001,heldout,identity_confuser,3219,14,10,18,0.7429233468986833,0.7820375814294821,0.7248404515669055,0.8570894766289581,0.7254394611224356,True,0.7701701638334577,True,0.6361690426181394,0.07068028814280514,-0.5654887544753343,True,-0.21548875447533428,True,False,-0.21548875447533428,True,False,-339.7992901682854,True,True,True
heldout_identity_confuser_03_002,heldout,identity_confuser,3236,14,10,18,0.766095954583813,0.8270740223985957,0.6657407087684152,0.8091244722262688,0.7062736338062119,True,0.7638928938251601,True,0.6382863958658811,0.07091461263308943,-0.5673717832327917,True,-0.21737178323279174,True,False,-0.21737178323279174,True,False,-339.3528294444084,True,True,True
heldout_identity_confuser_03_003,heldout,identity_confuser,3253,14,10,18,0.8003036162903489,0.7145123506568649,0.7232664919038456,0.881011093516034,0.7629845262796302,True,0.7758579614487424,True,0.6335980610242322,0.07068560748811346,-0.5629124535361187,True,-0.21291245353611876,True,False,-0.21291245353611876,True,False,-339.0731072306633,True,True,True
heldout_identity_confuser_03_004,heldout,identity_confuser,3270,14,10,18,0.8447218796071884,0.7731678025840275,0.6306753621240844,0.8842604561260261,0.6681747591076728,True,0.7742770601085934,True,0.6344087292066792,0.07094098090020959,-0.5634677483064696,True,-0.21346774830646967,True,False,-0.21346774830646967,True,False,-338.6709074854851,True,True,True
heldout_identity_confuser_03_005,heldout,identity_confuser,3287,14,10,18,0.7856843441954019,0.7854620309452314,0.8215582386094404,0.8768750884214997,0.7373618157028495,True,0.8062094407616314,True,0.6376193120455542,0.07080224903201246,-0.5668170630135417,True,-0.21681706301354173,True,False,-0.21681706301354173,True,False,-339.22676609754564,True,True,True
heldout_identity_confuser_03_006,heldout,identity_confuser,3304,14,10,18,0.8881169915454759,0.7257639975983301,0.700699371917782,0.8370310851894999,0.6440007732386333,True,0.7754164160312713,True,0.634507529019285,0.07078408194847062,-0.5637234470708143,True,-0.2137234470708143,True,False,-0.2137234470708143,True,False,-338.16762779951097,True,True,True
heldout_identity_confuser_03_007,heldout,identity_confuser,3321,14,10,18,0.81071332777826,0.8000293737970182,0.724704680192145,0.871608951202565,0.7003142199645169,True,0.7919798236692133,True,0.6389508982669289,0.0706058960813546,-0.5683450021855743,True,-0.2183450021855743,True,False,-0.2183450021855743,True,False,-343.8798699259758,True,True,True
heldout_normal_motion_03_000,heldout,normal_motion,3303,14,10,18,0.301956877855698,0.2167421545827605,0.20398419438896717,0.1378159531032467,0.2221775343651493,False,0.22025254104457234,False,0.0,0.3929283380248116,0.3929283380248116,False,0.1729283380248116,False,False,0.1729283380248116,False,False,140.53055556535722,False,False,False
heldout_normal_motion_03_001,heldout,normal_motion,3320,14,10,18,0.23557610272744484,0.16447584848546545,0.17218584811624008,0.019990924875325097,0.1986221475828333,False,0.15831055715982395,False,0.0,0.3930027671325375,0.3930027671325375,False,0.17300276713253754,False,False,0.17300276713253754,False,False,140.05588515520097,False,False,False
heldout_normal_motion_03_002,heldout,normal_motion,3337,14,10,18,0.2722774466586323,0.17400677127505113,0.17654358054120967,0.1167519085841203,0.23156076314221272,False,0.19338622862270816,False,0.0,0.39323063757581495,0.39323063757581495,False,0.17323063757581497,False,False,0.17323063757581497,False,False,140.22325881242753,False,False,False
heldout_normal_motion_03_003,heldout,normal_motion,3354,14,10,18,0.2698902937665245,0.15795031171987536,0.23408510188579534,0.14701661385757614,0.1329277395662269,False,0.19647326847689695,False,0.0,0.3932801830016171,0.3932801830016171,False,0.17328018300161713,False,False,0.17328018300161713,False,False,141.30706008195878,False,False,False
heldout_normal_motion_03_004,heldout,normal_motion,3371,14,10,18,0.18364853674421516,0.10827298469830643,0.17978615147959862,0.10632993542499435,0.22609739590632547,False,0.15281333733218155,False,0.0,0.3922612959141932,0.3922612959141932,False,0.1722612959141932,False,False,0.1722612959141932,False,False,139.47951491594316,False,False,False
heldout_normal_motion_03_005,heldout,normal_motion,3388,14,10,18,0.21836611533051725,0.19596015209662593,0.2040001688968962,0.06991521329387629,0.13448383089145516,False,0.1718130263840858,False,0.0,0.3942751958151888,0.3942751958151888,False,0.1742751958151888,False,False,0.1742751958151888,False,False,141.51015456438066,False,False,False
heldout_normal_motion_03_006,heldout,normal_motion,3405,14,10,18,0.28478857262401847,0.09836585005033592,0.22405163260609687,0.10493068516362791,0.16207730700771664,False,0.17779279992330524,False,0.0,0.3918970063574481,0.3918970063574481,False,0.17189700635744815,False,False,0.17189700635744815,False,False,139.5905378651619,False,False,False
heldout_normal_motion_03_007,heldout,normal_motion,3422,14,10,18,0.2451209870368204,0.17942214361647116,0.24146043195577432,0.09047681433312076,0.14640667593989226,False,0.18716389951509113,False,0.0,0.39329311726124316,0.39329311726124316,False,0.17329311726124316,False,False,0.17329311726124316,False,False,140.41388686418534,False,False,False
heldout_distractor_motion_03_000,heldout,distractor_motion,3404,14,10,18,0.4461880466327171,0.3799541993195635,0.5144612144839837,0.2402107589188348,0.40075014054750757,False,0.39754497022338464,False,0.0,0.39585072891249545,0.39585072891249545,False,0.17585072891249545,False,False,0.17585072891249545,False,False,144.14847548723222,False,False,False
heldout_distractor_motion_03_001,heldout,distractor_motion,3421,14,10,18,0.3672456942134323,0.356150503568418,0.4725909948203603,0.17190130022962935,0.33341941593244995,False,0.3430894500487055,False,0.0,0.39362465014282294,0.39362465014282294,False,0.1736246501428229,False,False,0.1736246501428229,False,False,141.05063613176347,False,False,False
heldout_distractor_motion_03_002,heldout,distractor_motion,3438,14,10,18,0.44269744633412866,0.26188773274173144,0.42394899984922163,0.19105699726919612,0.33112660306185127,False,0.3322601544988337,False,0.0,0.39357597958573926,0.39357597958573926,False,0.17357597958573928,False,False,0.17357597958573928,False,False,141.90201552629472,False,False,False
heldout_distractor_motion_03_003,heldout,distractor_motion,3455,14,10,18,0.5127694964381562,0.4017913464471947,0.4555542620460312,0.27966477575382914,0.5035298390249779,False,0.42603700218380763,False,0.0,0.3948799436139923,0.3948799436139923,False,0.17487994361399228,False,False,0.17487994361399228,False,False,142.71616347551347,False,False,False
heldout_distractor_motion_03_004,heldout,distractor_motion,3472,14,10,18,0.4714698258290463,0.40578749853944357,0.48520027570236385,0.25035280506978513,0.3940588827091428,False,0.4058308355174665,False,0.0,0.3964940155250035,0.3964940155250035,False,0.17649401552500354,False,False,0.17649401552500354,False,False,144.01003249406816,False,False,False
heldout_distractor_motion_03_005,heldout,distractor_motion,3489,14,10,18,0.49040390488606167,0.37924000573032024,0.5150210045572478,0.26028789570147204,0.42243585126111216,False,0.41471634283195064,False,0.0,0.3953148280656173,0.3953148280656173,False,0.1753148280656173,False,False,0.1753148280656173,False,False,143.02233107805253,False,False,False
heldout_distractor_motion_03_006,heldout,distractor_motion,3506,14,10,18,0.4587744857024602,0.35557767341783697,0.4417488834473545,0.19051766815260668,0.3356903906048641,False,0.36361038916055294,False,0.0,0.3951440916800038,0.3951440916800038,False,0.17514409168000383,False,False,0.17514409168000383,False,False,143.27365859270097,False,False,False
heldout_distractor_motion_03_007,heldout,distractor_motion,3523,14,10,18,0.4435138205888518,0.38377209853516925,0.5236587533095136,0.1710587218360815,0.41952745916543194,False,0.3877177207266675,False,0.0,0.3931151816870053,0.3931151816870053,False,0.17311518168700535,False,False,0.17311518168700535,False,False,140.87534316301347,False,False,False
calibration_hide_reveal_04_000,calibration,hide_reveal,4000,14,10,18,0.8965396417903968,0.8241322109498415,0.7812308158541484,0.8699201826229384,0.7307674825857143,True,0.8334749111390485,True,0.6370009796706171,0.07075118468128024,-0.5662497949893368,True,-0.21624979498933694,True,False,-0.21624979498933694,True,False,-343.2214226603508,True,True,True
calibration_hide_reveal_04_001,calibration,hide_reveal,4017,14,10,18,0.8229860260039863,0.8074461843166741,0.7313921935593002,0.8699269705771723,0.6595420066250985,True,0.7938260860699695,True,0.6373474513184036,0.07094258773935316,-0.5664048635790505,True,-0.2164048635790505,True,False,-0.2164048635790505,True,False,-342.03394840955735,True,True,True
calibration_hide_reveal_04_002,calibration,hide_reveal,4034,14,10,18,0.8191475100335986,0.8213764716291829,0.7375470213793622,0.7689578192597022,0.642482281118801,True,0.7756801916553885,True,0.637932731110683,0.07091703276825509,-0.5670156983424279,True,-0.21701569834242793,True,False,-0.21701569834242793,True,False,-341.6835389018059,True,True,True
calibration_hide_reveal_04_003,calibration,hide_reveal,4051,14,10,18,0.6908956954676353,0.8428170379976513,0.667978886755439,0.8527591924708072,0.6775686507785504,True,0.755332664289426,True,0.6351050264703146,0.071067384786335,-0.5640376416839796,True,-0.2140376416839797,True,False,-0.2140376416839797,True,False,-339.9243607401848,True,True,True
calibration_hide_reveal_04_004,calibration,hide_reveal,4068,14,10,18,0.7840883509417161,0.7175025491503542,0.7701834996248408,0.8510355607525937,0.7183062008212627,True,0.7714721571806308,True,0.636826914894381,0.07118785495749692,-0.5656390599368841,True,-0.2156390599368841,True,False,-0.2156390599368841,True,False,-341.63644169569017,True,True,True
calibration_hide_reveal_04_005,calibration,hide_reveal,4085,14,10,18,0.8295335482257371,0.7934866521029802,0.7705504060688959,0.8739254253538987,0.7245684672094996,True,0.8071070630876882,True,0.638371439530094,0.07104110097966362,-0.5673303385504304,True,-0.2173303385504304,True,False,-0.2173303385504304,True,False,-340.13301228284837,True,True,True
calibration_hide_reveal_04_006,calibration,hide_reveal,4102,14,10,18,0.8107249208017163,0.6983485104747786,0.6970676311827122,0.9011759369127599,0.632211289886738,True,0.760138200426892,True,0.6374139840405633,0.07090792403916549,-0.5665060600013978,True,-0.21650606000139774,True,False,-0.21650606000139774,True,False,-342.4353756785393,True,True,True
calibration_hide_reveal_04_007,calibration,hide_reveal,4119,14,10,18,0.8280554925357927,0.8346600368367524,0.6407182614909339,0.7661700437590401,0.5824736623543093,True,0.755303909628562,True,0.6363507176212645,0.07087872834991285,-0.5654719892713517,True,-0.21547198927135167,True,False,-0.21547198927135167,True,False,-341.4292740702629,True,True,True
calibration_boundary_occlusion_04_000,calibration,boundary_occlusion,4101,14,10,18,0.8532747437117496,0.7807407037624298,0.7430177021521839,0.8713949520317671,0.6550374001835456,True,0.7968901327236896,True,0.6379626087522154,0.07079406324339119,-0.5671685455088242,True,-0.21716854550882422,True,False,-0.21716854550882422,True,False,-342.7025780558586,True,True,True
